lr_mode_key,lr_mode,policy_name,policy,seed,rounds,S,k,top_gap_lambda,transition_dominance,context_noise_level,transition_variant,trust_scale_mult,gate_scale_mult,gate_mode,beta_gate_concentration,trust_floor,trust_cap,offline_prior_weight,support_offline_leak,support_trust_cap,support_local_bonus,low_rank_blend_scale,low_rank_projection_weight,low_rank_local_bonus,support_mask_enabled,avg_reward,cum_reward,oracle_cum_reward,reward_pct_oracle,cum_regret,top1_agreement,top2_agreement,transition_l1_error,off_support_leakage,runtime_seconds,oracle_comparison,source_results,source_seed,run_seed,n_dc,n_jobs,budget,datacenter_ids,queue_states,operation_states,offline_support_sparsity,offline_support_source,state_definition,operation_type_0,operation_type_1,reward_function,lambda_lmp,batch_epsilon,inference_epsilon,batch_delay_weight,inference_delay_weight,policy_label,policy_display,experiment_id
global_lr,Global LR,Adaptive TW gated + LR,tm_tw_refined,42,1500,80,7,0.0,0.0,0.0,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,1.5,0.0,,0.0,0.7,1.0,0.0,False,7.58657283559882,11379.85925339823,20749.722446590134,54.84342878652971,9369.863193191908,0.6153333333333333,0.708,0.0824191015805191,0.0060723217786048,138.81638537500004,fixed_whittle_oracle_rollout,eight_dc_exp4_block_vs_global_lr_10seed_source.csv,42,4638,8,40,3,0|2|4|5|7|8|12|15,40,2,7,model_informed_from_datacenter_model_assignment,"s=(q,o)",batch-flexible training,interactive-heavy inference,"max(0, lambda_lmp * (P_default - P_hat_chosen) - lambda_delay_o * c_delay); P_hat_chosen = epsilon_o * P_chosen + (1 - epsilon_o) * P_default",1.0,0.9,0.5,0.04,0.35,tm_tw_refined_gated_offline_low_rank,Adaptive TM-TW,eight_dc_exp4_combine_variant_2d_state
global_lr,Global LR,Adaptive TW gated + LR,tm_tw_refined,43,1500,80,7,0.0,0.0,0.0,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,1.5,0.0,,0.0,0.7,1.0,0.0,False,11.612579969493137,17418.869954239704,32010.18920030819,54.41664166756003,14591.319246068484,0.578,0.6893333333333334,0.088494219467372,0.0068343096354673,138.54612216600003,fixed_whittle_oracle_rollout,eight_dc_exp4_block_vs_global_lr_10seed_source.csv,43,4639,8,40,3,0|2|4|5|7|8|12|15,40,2,7,model_informed_from_datacenter_model_assignment,"s=(q,o)",batch-flexible training,interactive-heavy inference,"max(0, lambda_lmp * (P_default - P_hat_chosen) - lambda_delay_o * c_delay); P_hat_chosen = epsilon_o * P_chosen + (1 - epsilon_o) * P_default",1.0,0.9,0.5,0.04,0.35,tm_tw_refined_gated_offline_low_rank,Adaptive TM-TW,eight_dc_exp4_combine_variant_2d_state
global_lr,Global LR,Adaptive TW gated + LR,tm_tw_refined,44,1500,80,7,0.0,0.0,0.0,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,1.5,0.0,,0.0,0.7,1.0,0.0,False,10.089648256373392,15134.472384560087,25299.871102510773,59.82035372132048,10165.398717950686,0.5833333333333334,0.726,0.0841749965911388,0.0062464523111368,137.73774625,fixed_whittle_oracle_rollout,eight_dc_exp4_block_vs_global_lr_10seed_source.csv,44,4640,8,40,3,0|2|4|5|7|8|12|15,40,2,7,model_informed_from_datacenter_model_assignment,"s=(q,o)",batch-flexible training,interactive-heavy inference,"max(0, lambda_lmp * (P_default - P_hat_chosen) - lambda_delay_o * c_delay); P_hat_chosen = epsilon_o * P_chosen + (1 - epsilon_o) * P_default",1.0,0.9,0.5,0.04,0.35,tm_tw_refined_gated_offline_low_rank,Adaptive TM-TW,eight_dc_exp4_combine_variant_2d_state
global_lr,Global LR,Adaptive TW gated + LR,tm_tw_refined,45,1500,80,7,0.0,0.0,0.0,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,1.5,0.0,,0.0,0.7,1.0,0.0,False,16.72650451564475,25089.75677346712,39776.50128447695,63.076831705302766,14686.74451100983,0.6406666666666667,0.7373333333333333,0.0897113248752864,0.0069036026266275,136.73069720800004,fixed_whittle_oracle_rollout,eight_dc_exp4_block_vs_global_lr_10seed_source.csv,45,4641,8,40,3,0|2|4|5|7|8|12|15,40,2,7,model_informed_from_datacenter_model_assignment,"s=(q,o)",batch-flexible training,interactive-heavy inference,"max(0, lambda_lmp * (P_default - P_hat_chosen) - lambda_delay_o * c_delay); P_hat_chosen = epsilon_o * P_chosen + (1 - epsilon_o) * P_default",1.0,0.9,0.5,0.04,0.35,tm_tw_refined_gated_offline_low_rank,Adaptive TM-TW,eight_dc_exp4_combine_variant_2d_state
global_lr,Global LR,Adaptive TW gated + LR,tm_tw_refined,46,1500,80,7,0.0,0.0,0.0,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,1.5,0.0,,0.0,0.7,1.0,0.0,False,5.358428844900133,8037.643267350199,22894.86724498152,35.1067476449859,14857.223977631322,0.504,0.6606666666666666,0.084288998357426,0.0063772098787323,135.33080758300002,fixed_whittle_oracle_rollout,eight_dc_exp4_block_vs_global_lr_10seed_source.csv,46,4642,8,40,3,0|2|4|5|7|8|12|15,40,2,7,model_informed_from_datacenter_model_assignment,"s=(q,o)",batch-flexible training,interactive-heavy inference,"max(0, lambda_lmp * (P_default - P_hat_chosen) - lambda_delay_o * c_delay); P_hat_chosen = epsilon_o * P_chosen + (1 - epsilon_o) * P_default",1.0,0.9,0.5,0.04,0.35,tm_tw_refined_gated_offline_low_rank,Adaptive TM-TW,eight_dc_exp4_combine_variant_2d_state
global_lr,Global LR,Adaptive TW gated + LR,tm_tw_refined,47,1500,80,7,0.0,0.0,0.0,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,1.5,0.0,,0.0,0.7,1.0,0.0,False,9.453633390983509,14180.45008647526,36747.22106664009,38.58917674552695,22566.770980164834,0.5973333333333334,0.7086666666666667,0.0859903026391911,0.0064427333705403,133.726647125,fixed_whittle_oracle_rollout,eight_dc_exp4_block_vs_global_lr_10seed_source.csv,47,4643,8,40,3,0|2|4|5|7|8|12|15,40,2,7,model_informed_from_datacenter_model_assignment,"s=(q,o)",batch-flexible training,interactive-heavy inference,"max(0, lambda_lmp * (P_default - P_hat_chosen) - lambda_delay_o * c_delay); P_hat_chosen = epsilon_o * P_chosen + (1 - epsilon_o) * P_default",1.0,0.9,0.5,0.04,0.35,tm_tw_refined_gated_offline_low_rank,Adaptive TM-TW,eight_dc_exp4_combine_variant_2d_state
global_lr,Global LR,Adaptive TW gated + LR,tm_tw_refined,48,1500,80,7,0.0,0.0,0.0,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,1.5,0.0,,0.0,0.7,1.0,0.0,False,5.863390256768179,8795.085385152268,17097.475730838,51.44084146462008,8302.390345685732,0.548,0.6933333333333334,0.0868615350689628,0.006572049795202,136.54102358299997,fixed_whittle_oracle_rollout,eight_dc_exp4_block_vs_global_lr_10seed_source.csv,48,4644,8,40,3,0|2|4|5|7|8|12|15,40,2,7,model_informed_from_datacenter_model_assignment,"s=(q,o)",batch-flexible training,interactive-heavy inference,"max(0, lambda_lmp * (P_default - P_hat_chosen) - lambda_delay_o * c_delay); P_hat_chosen = epsilon_o * P_chosen + (1 - epsilon_o) * P_default",1.0,0.9,0.5,0.04,0.35,tm_tw_refined_gated_offline_low_rank,Adaptive TM-TW,eight_dc_exp4_combine_variant_2d_state
global_lr,Global LR,Adaptive TW gated + LR,tm_tw_refined,49,1500,80,7,0.0,0.0,0.0,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,1.5,0.0,,0.0,0.7,1.0,0.0,False,5.746498214268717,8619.747321403076,17431.26163443821,49.44993370057279,8811.514313035135,0.5566666666666666,0.6753333333333333,0.0883539889677926,0.0067845581186261,134.4289436250001,fixed_whittle_oracle_rollout,eight_dc_exp4_block_vs_global_lr_10seed_source.csv,49,4645,8,40,3,0|2|4|5|7|8|12|15,40,2,7,model_informed_from_datacenter_model_assignment,"s=(q,o)",batch-flexible training,interactive-heavy inference,"max(0, lambda_lmp * (P_default - P_hat_chosen) - lambda_delay_o * c_delay); P_hat_chosen = epsilon_o * P_chosen + (1 - epsilon_o) * P_default",1.0,0.9,0.5,0.04,0.35,tm_tw_refined_gated_offline_low_rank,Adaptive TM-TW,eight_dc_exp4_combine_variant_2d_state
global_lr,Global LR,Adaptive TW gated + LR,tm_tw_refined,50,1500,80,7,0.0,0.0,0.0,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,1.5,0.0,,0.0,0.7,1.0,0.0,False,8.10439860452484,12156.59790678726,16466.113779800835,73.82797221831356,4309.515873013574,0.5626666666666666,0.7246666666666667,0.0856038739613543,0.0064695923211028,134.20211874999995,fixed_whittle_oracle_rollout,eight_dc_exp4_block_vs_global_lr_10seed_source.csv,50,4646,8,40,3,0|2|4|5|7|8|12|15,40,2,7,model_informed_from_datacenter_model_assignment,"s=(q,o)",batch-flexible training,interactive-heavy inference,"max(0, lambda_lmp * (P_default - P_hat_chosen) - lambda_delay_o * c_delay); P_hat_chosen = epsilon_o * P_chosen + (1 - epsilon_o) * P_default",1.0,0.9,0.5,0.04,0.35,tm_tw_refined_gated_offline_low_rank,Adaptive TM-TW,eight_dc_exp4_combine_variant_2d_state
global_lr,Global LR,Adaptive TW gated + LR,tm_tw_refined,51,1500,80,7,0.0,0.0,0.0,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,1.5,0.0,,0.0,0.7,1.0,0.0,False,10.87717220350748,16315.75830526122,28156.140955222458,57.94742372972437,11840.382649961237,0.5353333333333333,0.64,0.0813705730977479,0.00598976882018,137.014429458,fixed_whittle_oracle_rollout,eight_dc_exp4_block_vs_global_lr_10seed_source.csv,51,4647,8,40,3,0|2|4|5|7|8|12|15,40,2,7,model_informed_from_datacenter_model_assignment,"s=(q,o)",batch-flexible training,interactive-heavy inference,"max(0, lambda_lmp * (P_default - P_hat_chosen) - lambda_delay_o * c_delay); P_hat_chosen = epsilon_o * P_chosen + (1 - epsilon_o) * P_default",1.0,0.9,0.5,0.04,0.35,tm_tw_refined_gated_offline_low_rank,Adaptive TM-TW,eight_dc_exp4_combine_variant_2d_state
